Denom,Year,Mintage,Mint_State,Value
HalfDime,1829,1230000,VGood,75.0
HalfDime,1829,1230000,Fine,80.0
HalfDime,1829,1230000,VFine,125.0
HalfDime,1829,1230000,EFine,175.0
HalfDime,1829,1230000,AUncirculated,275.0
HalfDime,1829,1230000,MintState60,400.0
HalfDime,1829,1230000,MintState63,925.0
HalfDime,1830,1240000,Good,50.0
HalfDime,1830,1240000,VGood,65.0
HalfDime,1830,1240000,Fine,85.0
HalfDime,1830,1240000,VFine,125.0
HalfDime,1830,1240000,EFine,175.0
HalfDime,1830,1240000,AUncirculated,275.0
HalfDime,1830,1240000,MintState60,400.0
HalfDime,1830,1240000,MintState63,875.0
HalfDime,1831,1242700,Good,50.0
HalfDime,1831,1242700,VGood,65.0
HalfDime,1831,1242700,Fine,85.0
HalfDime,1831,1242700,VFine,125.0
HalfDime,1831,1242700,EFine,175.0
HalfDime,1831,1242700,AUncirculated,250.0
HalfDime,1831,1242700,MintState60,400.0
HalfDime,1831,1242700,MintState63,875.0
HalfDime,1832,965000,Good,50.0
HalfDime,1832,965000,VGood,65.0
HalfDime,1832,965000,Fine,85.0
HalfDime,1832,965000,VFine,125.0
HalfDime,1832,965000,EFine,175.0
HalfDime,1832,965000,AUncirculated,250.0
HalfDime,1832,965000,MintState60,400.0
HalfDime,1832,965000,MintState63,875.0
HalfDime,1833,1370000,Good,50.0
HalfDime,1833,1370000,VGood,65.0
HalfDime,1833,1370000,Fine,85.0
HalfDime,1833,1370000,VFine,125.0
HalfDime,1833,1370000,EFine,175.0
HalfDime,1833,1370000,AUncirculated,250.0
HalfDime,1833,1370000,MintState60,400.0
HalfDime,1833,1370000,MintState63,875.0
HalfDime,1834,1480000,Good,50.0
HalfDime,1834,1480000,VGood,65.0
HalfDime,1834,1480000,Fine,85.0
HalfDime,1834,1480000,VFine,125.0
HalfDime,1834,1480000,EFine,175.0
HalfDime,1834,1480000,AUncirculated,250.0
HalfDime,1834,1480000,MintState60,400.0
HalfDime,1834,1480000,MintState63,875.0
HalfDime,1835,2760000,Good,50.0
HalfDime,1835,2760000,VGood,65.0
HalfDime,1835,2760000,Fine,85.0
HalfDime,1835,2760000,VFine,125.0
HalfDime,1835,2760000,EFine,175.0
HalfDime,1835,2760000,AUncirculated,250.0
HalfDime,1835,2760000,MintState60,400.0
HalfDime,1835,2760000,MintState63,850.0
HalfDime,1836,1900000,Good,50.0
HalfDime,1836,1900000,VGood,65.0
HalfDime,1836,1900000,Fine,85.0
HalfDime,1836,1900000,VFine,125.0
HalfDime,1836,1900000,EFine,175.0
HalfDime,1836,1900000,AUncirculated,250.0
HalfDime,1836,1900000,MintState60,400.0
HalfDime,1836,1900000,MintState63,850.0
HalfDime,1837,871000,Good,60.0
HalfDime,1837,871000,VGood,85.0
HalfDime,1837,871000,Fine,125.0
HalfDime,1837,871000,VFine,200.0
HalfDime,1837,871000,EFine,225.0
HalfDime,1837,871000,AUncirculated,350.0
HalfDime,1837,871000,MintState60,450.0
HalfDime,1837,871000,MintState63,850.0
HalfDime,1838,2225000,Good,24.0
HalfDime,1838,2225000,VGood,28.0
HalfDime,1838,2225000,Fine,34.0
HalfDime,1838,2225000,VFine,45.0
HalfDime,1838,2225000,EFine,125.0
HalfDime,1838,2225000,AUncirculated,200.0
HalfDime,1838,2225000,MintState60,280.0
HalfDime,1838,2225000,MintState63,475.0
HalfDime,1839,1069150,Good,25.0
HalfDime,1839,1069150,VGood,30.0
HalfDime,1839,1069150,Fine,35.0
HalfDime,1839,1069150,VFine,50.0
HalfDime,1839,1069150,EFine,100.0
HalfDime,1839,1069150,AUncirculated,185.0
HalfDime,1839,1069150,MintState60,275.0
HalfDime,1839,1069150,MintState63,450.0
HalfDime,1840,1344085,Good,25.0
HalfDime,1840,1344085,VGood,30.0
HalfDime,1840,1344085,Fine,35.0
HalfDime,1840,1344085,VFine,45.0
HalfDime,1840,1344085,EFine,100.0
HalfDime,1840,1344085,AUncirculated,185.0
HalfDime,1840,1344085,MintState60,275.0
HalfDime,1840,1344085,MintState63,450.0
HalfDime,1841,1150000,Good,24.0
HalfDime,1841,1150000,VGood,28.0
HalfDime,1841,1150000,Fine,30.0
HalfDime,1841,1150000,VFine,35.0
HalfDime,1841,1150000,EFine,70.0
HalfDime,1841,1150000,AUncirculated,150.0
HalfDime,1841,1150000,MintState60,190.0
HalfDime,1841,1150000,MintState63,325.0
HalfDime,1842,815000,Good,24.0
HalfDime,1842,815000,VGood,26.0
HalfDime,1842,815000,Fine,28.0
HalfDime,1842,815000,VFine,35.0
HalfDime,1842,815000,EFine,75.0
HalfDime,1842,815000,AUncirculated,150.0
HalfDime,1842,815000,MintState60,225.0
HalfDime,1842,815000,MintState63,400.0
HalfDime,1843,815000,Good,25.0
HalfDime,1843,815000,VGood,35.0
HalfDime,1843,815000,Fine,40.0
HalfDime,1843,815000,VFine,60.0
HalfDime,1843,815000,EFine,90.0
HalfDime,1843,815000,AUncirculated,160.0
HalfDime,1843,815000,MintState60,225.0
HalfDime,1843,815000,MintState63,400.0
HalfDime,1844,430000,Good,24.0
HalfDime,1844,430000,VGood,28.0
HalfDime,1844,430000,Fine,35.0
HalfDime,1844,430000,VFine,55.0
HalfDime,1844,430000,EFine,115.0
HalfDime,1844,430000,AUncirculated,200.0
HalfDime,1844,430000,MintState60,275.0
HalfDime,1844,430000,MintState63,500.0
HalfDime,1845,1564000,Good,24.0
HalfDime,1845,1564000,VGood,28.0
HalfDime,1845,1564000,Fine,30.0
HalfDime,1845,1564000,VFine,35.0
HalfDime,1845,1564000,EFine,60.0
HalfDime,1845,1564000,AUncirculated,145.0
HalfDime,1845,1564000,MintState60,225.0
HalfDime,1845,1564000,MintState63,400.0
HalfDime,1846,27000,Good,850.0
HalfDime,1846,27000,VGood,1275.0
HalfDime,1846,27000,Fine,1650.0
HalfDime,1846,27000,VFine,2350.0
HalfDime,1846,27000,EFine,4250.0
HalfDime,1846,27000,AUncirculated,7500.0
HalfDime,1846,27000,MintState60,12500.0
HalfDime,1846,27000,MintState63,30000.0
HalfDime,1847,1274000,Good,24.0
HalfDime,1847,1274000,VGood,28.0
HalfDime,1847,1274000,Fine,35.0
HalfDime,1847,1274000,VFine,70.0
HalfDime,1847,1274000,EFine,95.0
HalfDime,1847,1274000,AUncirculated,150.0
HalfDime,1847,1274000,MintState60,225.0
HalfDime,1847,1274000,MintState63,400.0
HalfDime,1848,668000,Good,25.0
HalfDime,1848,668000,VGood,30.0
HalfDime,1848,668000,Fine,40.0
HalfDime,1848,668000,VFine,60.0
HalfDime,1848,668000,EFine,95.0
HalfDime,1848,668000,AUncirculated,180.0
HalfDime,1848,668000,MintState60,285.0
HalfDime,1848,668000,MintState63,600.0
HalfDime,1849,1309000,Good,26.0
HalfDime,1849,1309000,VGood,30.0
HalfDime,1849,1309000,Fine,40.0
HalfDime,1849,1309000,VFine,58.0
HalfDime,1849,1309000,EFine,100.0
HalfDime,1849,1309000,AUncirculated,175.0
HalfDime,1849,1309000,MintState60,265.0
HalfDime,1849,1309000,MintState63,750.0
HalfDime,1850,955000,Good,25.0
HalfDime,1850,955000,VGood,30.0
HalfDime,1850,955000,Fine,40.0
HalfDime,1850,955000,VFine,60.0
HalfDime,1850,955000,EFine,90.0
HalfDime,1850,955000,AUncirculated,180.0
HalfDime,1850,955000,MintState60,220.0
HalfDime,1850,955000,MintState63,375.0
HalfDime,1851,781000,Good,24.0
HalfDime,1851,781000,VGood,26.0
HalfDime,1851,781000,Fine,28.0
HalfDime,1851,781000,VFine,40.0
HalfDime,1851,781000,EFine,75.0
HalfDime,1851,781000,AUncirculated,140.0
HalfDime,1851,781000,MintState60,190.0
HalfDime,1851,781000,MintState63,325.0
HalfDime,1852,1000500,Good,25.0
HalfDime,1852,1000500,VGood,28.0
HalfDime,1852,1000500,Fine,30.0
HalfDime,1852,1000500,VFine,40.0
HalfDime,1852,1000500,EFine,75.0
HalfDime,1852,1000500,AUncirculated,140.0
HalfDime,1852,1000500,MintState60,190.0
HalfDime,1852,1000500,MintState63,325.0
HalfDime,1853,13345020,Good,25.0
HalfDime,1853,13345020,VGood,28.0
HalfDime,1853,13345020,Fine,30.0
HalfDime,1853,13345020,VFine,35.0
HalfDime,1853,13345020,EFine,70.0
HalfDime,1853,13345020,AUncirculated,150.0
HalfDime,1853,13345020,MintState60,200.0
HalfDime,1853,13345020,MintState63,325.0
HalfDime,1853,13345020,Proof,60000.0
HalfDime,1854,5740000,Good,25.0
HalfDime,1854,5740000,VGood,28.0
HalfDime,1854,5740000,Fine,30.0
HalfDime,1854,5740000,VFine,35.0
HalfDime,1854,5740000,EFine,65.0
HalfDime,1854,5740000,AUncirculated,150.0
HalfDime,1854,5740000,MintState60,200.0
HalfDime,1854,5740000,MintState63,300.0
HalfDime,1854,5740000,Proof,7500.0
HalfDime,1855,1750000,Good,25.0
HalfDime,1855,1750000,VGood,28.0
HalfDime,1855,1750000,Fine,30.0
HalfDime,1855,1750000,VFine,35.0
HalfDime,1855,1750000,EFine,75.0
HalfDime,1855,1750000,AUncirculated,150.0
HalfDime,1855,1750000,MintState60,210.0
HalfDime,1855,1750000,MintState63,375.0
HalfDime,1855,1750000,Proof,7500.0
HalfDime,1856,4880000,Good,24.0
HalfDime,1856,4880000,VGood,26.0
HalfDime,1856,4880000,Fine,28.0
HalfDime,1856,4880000,VFine,35.0
HalfDime,1856,4880000,EFine,60.0
HalfDime,1856,4880000,AUncirculated,115.0
HalfDime,1856,4880000,MintState60,175.0
HalfDime,1856,4880000,MintState63,285.0
HalfDime,1856,4880000,Proof,4000.0
HalfDime,1857,7280000,Good,24.0
HalfDime,1857,7280000,VGood,26.0
HalfDime,1857,7280000,Fine,28.0
HalfDime,1857,7280000,VFine,35.0
HalfDime,1857,7280000,EFine,60.0
HalfDime,1857,7280000,AUncirculated,115.0
HalfDime,1857,7280000,MintState60,175.0
HalfDime,1857,7280000,MintState63,285.0
HalfDime,1857,7280000,Proof,2750.0
HalfDime,1858,3500000,Good,24.0
HalfDime,1858,3500000,VGood,26.0
HalfDime,1858,3500000,Fine,28.0
HalfDime,1858,3500000,VFine,35.0
HalfDime,1858,3500000,EFine,60.0
HalfDime,1858,3500000,AUncirculated,125.0
HalfDime,1858,3500000,MintState60,170.0
HalfDime,1858,3500000,MintState63,320.0
HalfDime,1858,3500000,Proof,1200.0
HalfDime,1859,340000,Good,25.0
HalfDime,1859,340000,VGood,26.0
HalfDime,1859,340000,Fine,30.0
HalfDime,1859,340000,VFine,45.0
HalfDime,1859,340000,EFine,80.0
HalfDime,1859,340000,AUncirculated,135.0
HalfDime,1859,340000,MintState60,200.0
HalfDime,1859,340000,MintState63,425.0
HalfDime,1859,340000,Proof,1100.0
HalfDime,1860,798000,Good,24.0
HalfDime,1860,798000,VGood,25.0
HalfDime,1860,798000,Fine,28.0
HalfDime,1860,798000,VFine,35.0
HalfDime,1860,798000,EFine,50.0
HalfDime,1860,798000,AUncirculated,85.0
HalfDime,1860,798000,MintState60,175.0
HalfDime,1860,798000,MintState63,300.0
HalfDime,1860,798000,Proof,550.0
HalfDime,1861,3360000,Good,25.0
HalfDime,1861,3360000,VGood,28.0
HalfDime,1861,3360000,Fine,30.0
HalfDime,1861,3360000,VFine,40.0
HalfDime,1861,3360000,EFine,70.0
HalfDime,1861,3360000,AUncirculated,120.0
HalfDime,1861,3360000,MintState60,160.0
HalfDime,1861,3360000,MintState63,275.0
HalfDime,1861,3360000,Proof,550.0
HalfDime,1862,1492000,Good,26.0
HalfDime,1862,1492000,VGood,30.0
HalfDime,1862,1492000,Fine,45.0
HalfDime,1862,1492000,VFine,55.0
HalfDime,1862,1492000,EFine,70.0
HalfDime,1862,1492000,AUncirculated,100.0
HalfDime,1862,1492000,MintState60,160.0
HalfDime,1862,1492000,MintState63,300.0
HalfDime,1862,1492000,Proof,550.0
HalfDime,1863,18000,Good,200.0
HalfDime,1863,18000,VGood,280.0
HalfDime,1863,18000,Fine,330.0
HalfDime,1863,18000,VFine,425.0
HalfDime,1863,18000,EFine,600.0
HalfDime,1863,18000,AUncirculated,750.0
HalfDime,1863,18000,MintState60,825.0
HalfDime,1863,18000,MintState63,975.0
HalfDime,1863,18000,Proof,550.0
HalfDime,1864,48000,Good,325.0
HalfDime,1864,48000,VGood,440.0
HalfDime,1864,48000,Fine,675.0
HalfDime,1864,48000,VFine,850.0
HalfDime,1864,48000,EFine,1100.0
HalfDime,1864,48000,AUncirculated,1200.0
HalfDime,1864,48000,MintState60,1300.0
HalfDime,1864,48000,MintState63,1475.0
HalfDime,1864,48000,Proof,550.0
HalfDime,1865,13000,Good,400.0
HalfDime,1865,13000,VGood,475.0
HalfDime,1865,13000,Fine,550.0
HalfDime,1865,13000,VFine,750.0
HalfDime,1865,13000,EFine,900.0
HalfDime,1865,13000,AUncirculated,1200.0
HalfDime,1865,13000,MintState60,1300.0
HalfDime,1865,13000,MintState63,1650.0
HalfDime,1865,13000,Proof,550.0
HalfDime,1866,10000,Good,325.0
HalfDime,1866,10000,VGood,400.0
HalfDime,1866,10000,Fine,500.0
HalfDime,1866,10000,VFine,650.0
HalfDime,1866,10000,EFine,850.0
HalfDime,1866,10000,AUncirculated,1000.0
HalfDime,1866,10000,MintState60,1100.0
HalfDime,1866,10000,MintState63,1225.0
HalfDime,1866,10000,Proof,550.0
HalfDime,1867,8000,Good,450.0
HalfDime,1867,8000,VGood,525.0
HalfDime,1867,8000,Fine,625.0
HalfDime,1867,8000,VFine,750.0
HalfDime,1867,8000,EFine,850.0
HalfDime,1867,8000,AUncirculated,1000.0
HalfDime,1867,8000,MintState60,1200.0
HalfDime,1867,8000,MintState63,1500.0
HalfDime,1867,8000,Proof,550.0
HalfDime,1868,88600,Good,55.0
HalfDime,1868,88600,VGood,65.0
HalfDime,1868,88600,Fine,120.0
HalfDime,1868,88600,VFine,185.0
HalfDime,1868,88600,EFine,325.0
HalfDime,1868,88600,AUncirculated,475.0
HalfDime,1868,88600,MintState60,675.0
HalfDime,1868,88600,MintState63,800.0
HalfDime,1868,88600,Proof,550.0
HalfDime,1869,208000,Good,30.0
HalfDime,1869,208000,VGood,40.0
HalfDime,1869,208000,Fine,50.0
HalfDime,1869,208000,VFine,70.0
HalfDime,1869,208000,EFine,110.0
HalfDime,1869,208000,AUncirculated,175.0
HalfDime,1869,208000,MintState60,275.0
HalfDime,1869,208000,MintState63,450.0
HalfDime,1869,208000,Proof,550.0
HalfDime,1870,535000,Good,24.0
HalfDime,1870,535000,VGood,26.0
HalfDime,1870,535000,Fine,28.0
HalfDime,1870,535000,VFine,32.0
HalfDime,1870,535000,EFine,45.0
HalfDime,1870,535000,AUncirculated,80.0
HalfDime,1870,535000,MintState60,175.0
HalfDime,1870,535000,MintState63,400.0
HalfDime,1870,535000,Proof,550.0
HalfDime,1871,1873000,Good,24.0
HalfDime,1871,1873000,VGood,26.0
HalfDime,1871,1873000,Fine,28.0
HalfDime,1871,1873000,VFine,32.0
HalfDime,1871,1873000,EFine,60.0
HalfDime,1871,1873000,AUncirculated,80.0
HalfDime,1871,1873000,MintState60,150.0
HalfDime,1871,1873000,MintState63,250.0
HalfDime,1871,1873000,Proof,550.0
HalfDime,1872,2947000,Good,24.0
HalfDime,1872,2947000,VGood,26.0
HalfDime,1872,2947000,Fine,28.0
HalfDime,1872,2947000,VFine,32.0
HalfDime,1872,2947000,EFine,45.0
HalfDime,1872,2947000,AUncirculated,80.0
HalfDime,1872,2947000,MintState60,150.0
HalfDime,1872,2947000,MintState63,300.0
HalfDime,1872,2947000,Proof,550.0
HalfDime,1873,712000,Good,24.0
HalfDime,1873,712000,VGood,26.0
HalfDime,1873,712000,Fine,28.0
HalfDime,1873,712000,VFine,32.0
HalfDime,1873,712000,EFine,45.0
HalfDime,1873,712000,AUncirculated,80.0
HalfDime,1873,712000,MintState60,150.0
HalfDime,1873,712000,MintState63,350.0
HalfDime,1873,712000,Proof,550.0
Dime,1796,22135,AGood,1100
Dime,1796,22135,Good,2750.0
Dime,1796,22135,VGood,3750.0
Dime,1796,22135,Fine,5000.0
Dime,1796,22135,VFine,6500.0
Dime,1796,22135,EFine,9500.0
Dime,1796,22135,AUncirculated,14500.0
Dime,1796,22135,MintState60,18000.0
Dime,1796,22135,MintState63,35000.0
Dime,1797,25261,AGood,1100
Dime,1797,25261,Good,2750.0
Dime,1797,25261,VGood,4000.0
Dime,1797,25261,Fine,5000.0
Dime,1797,25261,VFine,7000.0
Dime,1797,25261,EFine,9500.0
Dime,1797,25261,AUncirculated,15000.0
Dime,1797,25261,MintState60,27500.0
Dime,1797,25261,MintState63,50000.0
Dime,1798,27550,AGood,325
Dime,1798,27550,Good,1000.0
Dime,1798,27550,VGood,1300.0
Dime,1798,27550,Fine,1650.0
Dime,1798,27550,VFine,2500.0
Dime,1798,27550,EFine,3750.0
Dime,1798,27550,AUncirculated,4750.0
Dime,1798,27550,MintState60,9500.0
Dime,1798,27550,MintState63,32500.0
Dime,1800,21760,AGood,325
Dime,1800,21760,Good,1000.0
Dime,1800,21760,VGood,1050.0
Dime,1800,21760,Fine,1650.0
Dime,1800,21760,VFine,2750.0
Dime,1800,21760,EFine,4000.0
Dime,1800,21760,AUncirculated,9000.0
Dime,1800,21760,MintState60,20000.0
Dime,1800,21760,MintState63,45000.0
Dime,1801,34640,AGood,325
Dime,1801,34640,Good,1150.0
Dime,1801,34640,VGood,1250.0
Dime,1801,34640,Fine,2150.0
Dime,1801,34640,VFine,3750.0
Dime,1801,34640,EFine,6000.0
Dime,1801,34640,AUncirculated,11000.0
Dime,1801,34640,MintState60,45000.0
Dime,1801,34640,MintState63,60000.0
Dime,1802,10975,AGood,650
Dime,1802,10975,Good,1500.0
Dime,1802,10975,VGood,2250.0
Dime,1802,10975,Fine,3000.0
Dime,1802,10975,VFine,4500.0
Dime,1802,10975,EFine,7500.0
Dime,1802,10975,AUncirculated,16500.0
Dime,1802,10975,MintState60,35000.0
Dime,1803,33040,AGood,350
Dime,1803,33040,Good,1100.0
Dime,1803,33040,VGood,1500.0
Dime,1803,33040,Fine,1800.0
Dime,1803,33040,VFine,2750.0
Dime,1803,33040,EFine,6000.0
Dime,1803,33040,AUncirculated,10000.0
Dime,1803,33040,MintState60,60000.0
Dime,1804,8265,AGood,2000
Dime,1804,8265,Good,4250.0
Dime,1804,8265,VGood,6000.0
Dime,1804,8265,Fine,10000.0
Dime,1804,8265,VFine,15000.0
Dime,1804,8265,EFine,35000.0
Dime,1804,8265,AUncirculated,70000.0
Dime,1805,120780,AGood,250
Dime,1805,120780,Good,600.0
Dime,1805,120780,VGood,1000.0
Dime,1805,120780,Fine,1400.0
Dime,1805,120780,VFine,1850.0
Dime,1805,120780,EFine,3000.0
Dime,1805,120780,AUncirculated,3500.0
Dime,1805,120780,MintState60,7500.0
Dime,1805,120780,MintState63,9000.0
Dime,1807,165000,AGood,250
Dime,1807,165000,Good,550.0
Dime,1807,165000,VGood,850.0
Dime,1807,165000,Fine,1300.0
Dime,1807,165000,VFine,1750.0
Dime,1807,165000,EFine,2750.0
Dime,1807,165000,AUncirculated,3250.0
Dime,1807,165000,MintState60,5500.0
Dime,1807,165000,MintState63,9500.0
Dime,1809,51065,Good,750.0
Dime,1809,51065,VGood,1000.0
Dime,1809,51065,Fine,1400.0
Dime,1809,51065,VFine,2250.0
Dime,1809,51065,EFine,3500.0
Dime,1809,51065,AUncirculated,4500.0
Dime,1809,51065,MintState60,5500.0
Dime,1809,51065,MintState63,8000.0
Dime,1811,65180,Good,225.0
Dime,1811,65180,VGood,350.0
Dime,1811,65180,Fine,1000.0
Dime,1811,65180,VFine,1150.0
Dime,1811,65180,EFine,1700.0
Dime,1811,65180,AUncirculated,2350.0
Dime,1811,65180,MintState60,4000.0
Dime,1811,65180,MintState63,7000.0
Dime,1814,421500,Good,65.0
Dime,1814,421500,VGood,125.0
Dime,1814,421500,Fine,135.0
Dime,1814,421500,VFine,250.0
Dime,1814,421500,EFine,650.0
Dime,1814,421500,AUncirculated,1000.0
Dime,1814,421500,MintState60,2000.0
Dime,1814,421500,MintState63,3750.0
Dime,1820,942587,Good,65.0
Dime,1820,942587,VGood,115.0
Dime,1820,942587,Fine,150.0
Dime,1820,942587,VFine,225.0
Dime,1820,942587,EFine,550.0
Dime,1820,942587,AUncirculated,675.0
Dime,1820,942587,MintState60,1400.0
Dime,1820,942587,MintState63,2750.0
Dime,1821,1186512,Good,75.0
Dime,1821,1186512,VGood,115.0
Dime,1821,1186512,Fine,150.0
Dime,1821,1186512,VFine,225.0
Dime,1821,1186512,EFine,525.0
Dime,1821,1186512,AUncirculated,800.0
Dime,1821,1186512,MintState60,1700.0
Dime,1821,1186512,MintState63,3250.0
Dime,1822,100000,Good,2250.0
Dime,1822,100000,VGood,3000.0
Dime,1822,100000,Fine,4250.0
Dime,1822,100000,VFine,7500.0
Dime,1822,100000,EFine,9500.0
Dime,1822,100000,AUncirculated,12500.0
Dime,1822,100000,MintState60,20000.0
Dime,1822,100000,MintState63,30000.0
Dime,1823,440000,Good,100.0
Dime,1823,440000,VGood,150.0
Dime,1823,440000,Fine,225.0
Dime,1823,440000,VFine,400.0
Dime,1823,440000,EFine,700.0
Dime,1823,440000,AUncirculated,1100.0
Dime,1823,440000,MintState60,1650.0
Dime,1823,440000,MintState63,3250.0
Dime,1824,510000,Good,100.0
Dime,1824,510000,VGood,150.0
Dime,1824,510000,Fine,225.0
Dime,1824,510000,VFine,400.0
Dime,1824,510000,EFine,1000.0
Dime,1824,510000,AUncirculated,1500.0
Dime,1824,510000,MintState60,2250.0
Dime,1824,510000,MintState63,4000.0
Dime,1825,-999,Good,65.0
Dime,1825,-999,VGood,115.0
Dime,1825,-999,Fine,150.0
Dime,1825,-999,VFine,225.0
Dime,1825,-999,EFine,525.0
Dime,1825,-999,AUncirculated,950.0
Dime,1825,-999,MintState60,1800.0
Dime,1825,-999,MintState63,3250.0
Dime,1827,1215000,Good,65.0
Dime,1827,1215000,VGood,115.0
Dime,1827,1215000,Fine,165.0
Dime,1827,1215000,VFine,250.0
Dime,1827,1215000,EFine,525.0
Dime,1827,1215000,AUncirculated,700.0
Dime,1827,1215000,MintState60,1400.0
Dime,1827,1215000,MintState63,3000.0
Dime,1828,125000,Good,65.0
Dime,1828,125000,VGood,100.0
Dime,1828,125000,Fine,175.0
Dime,1828,125000,VFine,250.0
Dime,1828,125000,EFine,475.0
Dime,1828,125000,AUncirculated,750.0
Dime,1828,125000,MintState60,1300.0
Dime,1828,125000,MintState63,2500.0
Dime,1829,770000,Good,45.0
Dime,1829,770000,VGood,50.0
Dime,1829,770000,Fine,55.0
Dime,1829,770000,VFine,120.0
Dime,1829,770000,EFine,350.0
Dime,1829,770000,AUncirculated,450.0
Dime,1829,770000,MintState60,1000.0
Dime,1829,770000,MintState63,2000.0
Dime,1830,510000,Good,45.0
Dime,1830,510000,VGood,55.0
Dime,1830,510000,Fine,65.0
Dime,1830,510000,VFine,100.0
Dime,1830,510000,EFine,275.0
Dime,1830,510000,AUncirculated,500.0
Dime,1830,510000,MintState60,1200.0
Dime,1830,510000,MintState63,2500.0
Dime,1831,771350,Good,40.0
Dime,1831,771350,VGood,45.0
Dime,1831,771350,Fine,50.0
Dime,1831,771350,VFine,100.0
Dime,1831,771350,EFine,275.0
Dime,1831,771350,AUncirculated,450.0
Dime,1831,771350,MintState60,1000.0
Dime,1831,771350,MintState63,1800.0
Dime,1832,522500,Good,40.0
Dime,1832,522500,VGood,45.0
Dime,1832,522500,Fine,50.0
Dime,1832,522500,VFine,100.0
Dime,1832,522500,EFine,275.0
Dime,1832,522500,AUncirculated,450.0
Dime,1832,522500,MintState60,1000.0
Dime,1832,522500,MintState63,1800.0
Dime,1833,485000,Good,40.0
Dime,1833,485000,VGood,45.0
Dime,1833,485000,Fine,50.0
Dime,1833,485000,VFine,100.0
Dime,1833,485000,EFine,275.0
Dime,1833,485000,AUncirculated,450.0
Dime,1833,485000,MintState60,1000.0
Dime,1833,485000,MintState63,1800.0
Dime,1834,635000,Good,35.0
Dime,1834,635000,VGood,45.0
Dime,1834,635000,Fine,50.0
Dime,1834,635000,VFine,100.0
Dime,1834,635000,EFine,275.0
Dime,1834,635000,AUncirculated,450.0
Dime,1834,635000,MintState60,1000.0
Dime,1834,635000,MintState63,1800.0
Dime,1835,1410000,Good,35.0
Dime,1835,1410000,VGood,45.0
Dime,1835,1410000,Fine,50.0
Dime,1835,1410000,VFine,100.0
Dime,1835,1410000,EFine,275.0
Dime,1835,1410000,AUncirculated,450.0
Dime,1835,1410000,MintState60,1000.0
Dime,1835,1410000,MintState63,1800.0
Dime,1836,1190000,Good,35.0
Dime,1836,1190000,VGood,45.0
Dime,1836,1190000,Fine,50.0
Dime,1836,1190000,VFine,100.0
Dime,1836,1190000,EFine,275.0
Dime,1836,1190000,AUncirculated,450.0
Dime,1836,1190000,MintState60,1000.0
Dime,1836,1190000,MintState63,1800.0
Dime,1837,359500,Good,35.0
Dime,1837,359500,VGood,45.0
Dime,1837,359500,Fine,50.0
Dime,1837,359500,VFine,100.0
Dime,1837,359500,EFine,275.0
Dime,1837,359500,AUncirculated,450.0
Dime,1837,359500,MintState60,1000.0
Dime,1837,359500,MintState63,1800.0
Dime,1838,1992500,Good,25.0
Dime,1838,1992500,Fine,55.0
Dime,1838,1992500,VFine,85.0
Dime,1838,1992500,EFine,175.0
Dime,1838,1992500,AUncirculated,400.0
Dime,1838,1992500,MintState60,700.0
Dime,1838,1992500,MintState63,1350.0
